altitude,latitude,longitude,position_covariance_type,service,status,Time (s)
8.07183529995,1.26587427673,103.790019008,2,5,2,1726755353.45
8.06997248996,1.26587427834,103.790018977,2,5,2,1726755353.5
8.07572296262,1.26587426489,103.79001899,2,5,2,1726755353.55
8.07435263693,1.26587427253,103.790018982,2,5,2,1726755353.6
8.07537183166,1.26587427711,103.790018977,2,5,2,1726755353.63
8.0748060476,1.26587427139,103.790018972,2,5,2,1726755353.69
8.07759770099,1.26587426194,103.790018963,2,5,2,1726755353.73
8.07432013191,1.26587425518,103.790018958,2,5,2,1726755353.79
8.08129680622,1.26587424461,103.790018962,2,5,2,1726755353.85
8.08045409061,1.26587424209,103.790018947,2,5,2,1726755353.89
8.08497924358,1.26587422816,103.790018949,2,5,2,1726755353.95
8.08304679301,1.26587420644,103.790018941,2,5,2,1726755354.02
8.08442708198,1.26587419689,103.790018952,2,5,2,1726755354.04
8.0870271381,1.26587418978,103.790018938,2,5,2,1726755354.1
8.08893392235,1.2658741684,103.79001894,2,5,2,1726755354.14
8.0941642737,1.26587414968,103.79001893,2,5,2,1726755354.2
8.09465742577,1.26587412953,103.790018935,2,5,2,1726755354.24
8.09765142389,1.26587409841,103.79001892,2,5,2,1726755354.29
8.09174225293,1.26587408332,103.790018982,2,5,2,1726755354.35
8.09248121269,1.26587404651,103.790018959,2,5,2,1726755354.39
8.09527050797,1.26587401166,103.790018954,2,5,2,1726755354.44
8.09312826861,1.26587396887,103.790018949,2,5,2,1726755354.51
8.0913312342,1.26587392463,103.790018922,2,5,2,1726755354.55
8.09421186987,1.26587389457,103.790018898,2,5,2,1726755354.6
8.09236985352,1.2658738437,103.790018882,2,5,2,1726755354.63
8.08931296226,1.26587378988,103.790018861,2,5,2,1726755354.63
8.08522863686,1.26587366746,103.790018787,2,5,2,1726755354.63
8.07421870343,1.2658736162,103.790018766,2,5,2,1726755354.63
8.10346774571,1.26587348116,103.790018676,2,5,2,1726755354.88
8.10088124312,1.26587341537,103.790018639,2,5,2,1726755354.94
8.10208085459,1.265873332,103.7900186,2,5,2,1726755355.02
8.10855536722,1.2658732444,103.790018547,2,5,2,1726755355.04
8.10750439856,1.26587313824,103.790018505,2,5,2,1726755355.09
8.11008575279,1.26587303672,103.790018427,2,5,2,1726755355.14
8.09621860925,1.26587291742,103.790018353,2,5,2,1726755355.19
8.11618051119,1.26587281895,103.790018326,2,5,2,1726755355.24
8.12097822316,1.2658726964,103.790018283,2,5,2,1726755355.29
8.13446229603,1.26587258994,103.790018228,2,5,2,1726755355.35
8.13663267437,1.2658724599,103.79001817,2,5,2,1726755355.4
8.13692072127,1.26587232458,103.79001807,2,5,2,1726755355.45
8.137717437,1.26587219263,103.790018006,2,5,2,1726755355.5
8.13992895465,1.26587206504,103.790017941,2,5,2,1726755355.55
8.13698966894,1.26587194158,103.790017883,2,5,2,1726755355.59
8.13687877916,1.26587181753,103.790017799,2,5,2,1726755355.66
8.12799170148,1.26587167781,103.790017726,2,5,2,1726755355.71
8.13616952207,1.26587152691,103.790017655,2,5,2,1726755355.74
8.14222920872,1.2658713772,103.79001755,2,5,2,1726755355.8
8.13986855932,1.26587121301,103.790017456,2,5,2,1726755355.85
8.14809419587,1.26587105076,103.790017392,2,5,2,1726755355.9
8.15538203064,1.26587088511,103.790017294,2,5,2,1726755355.94
8.15554730315,1.26587073795,103.790017194,2,5,2,1726755356.02
8.15244389046,1.26587055646,103.790017111,2,5,2,1726755356.05
8.14605924301,1.26587034936,103.790016999,2,5,2,1726755356.1
8.14591753762,1.2658701567,103.790016897,2,5,2,1726755356.14
8.14829654526,1.26586999248,103.790016794,2,5,2,1726755356.2
8.15317016467,1.26586983648,103.7900167,2,5,2,1726755356.26
8.16234950442,1.26586967382,103.790016602,2,5,2,1726755356.3
8.1913662646,1.26586942698,103.790016521,2,5,2,1726755356.34
8.19615661725,1.26586921771,103.790016427,2,5,2,1726755356.4
8.20254755672,1.26586900408,103.790016323,2,5,2,1726755356.45
8.20861672051,1.26586880774,103.790016228,2,5,2,1726755356.5
8.20593690686,1.26586859754,103.790016121,2,5,2,1726755356.55
8.19564096071,1.26586835599,103.790015953,2,5,2,1726755356.6
8.18833983596,1.26586804019,103.790015758,2,5,2,1726755356.64
8.18699158542,1.2658677564,103.790015637,2,5,2,1726755356.7
8.17257575411,1.26586756308,103.790015571,2,5,2,1726755356.75
8.17438047193,1.26586748225,103.790015549,2,5,2,1726755356.8
8.18339729588,1.26586747972,103.790015591,2,5,2,1726755356.84
8.18845406454,1.26586751424,103.79001558,2,5,2,1726755356.89
8.19309085887,1.26586750267,103.790015551,2,5,2,1726755356.95
8.19860317744,1.26586740248,103.790015509,2,5,2,1726755357.06
8.19575706869,1.26586745522,103.790015521,2,5,2,1726755357.1
8.20126688015,1.26586761004,103.790015607,2,5,2,1726755357.14
8.20638831239,1.26586779969,103.790015704,2,5,2,1726755357.2
8.22442775406,1.26586794479,103.7900158,2,5,2,1726755357.24
8.2241333155,1.2658678513,103.790015816,2,5,2,1726755357.3
8.22409189213,1.26586775084,103.790015732,2,5,2,1726755357.35
8.21398788877,1.26586762304,103.790015674,2,5,2,1726755357.39
8.21488584951,1.26586755869,103.790015624,2,5,2,1726755357.44
8.20318805613,1.26586752473,103.790015589,2,5,2,1726755357.5
8.20526140369,1.26586750997,103.790015591,2,5,2,1726755357.55
8.19327550009,1.26586747883,103.790015598,2,5,2,1726755357.59
8.19634257536,1.26586748836,103.790015613,2,5,2,1726755357.64
8.19595502689,1.26586753767,103.790015595,2,5,2,1726755357.69
8.19999736361,1.26586759875,103.790015606,2,5,2,1726755357.74
8.20484373532,1.26586764313,103.790015605,2,5,2,1726755357.8
8.21070269495,1.265867652,103.790015571,2,5,2,1726755357.85
8.21217603702,1.26586764885,103.79001557,2,5,2,1726755357.89
8.20449801069,1.2658676328,103.790015566,2,5,2,1726755357.95
8.20462240651,1.26586761206,103.790015559,2,5,2,1726755358.02
8.19959646184,1.26586760526,103.790015549,2,5,2,1726755358.05
8.19931685366,1.26586759283,103.790015548,2,5,2,1726755358.1
8.19917390309,1.26586758158,103.790015537,2,5,2,1726755358.15
8.19642247912,1.26586757693,103.79001551,2,5,2,1726755358.19
8.19449391402,1.26586757023,103.79001551,2,5,2,1726755358.26
8.22339471988,1.26586756904,103.790015503,2,5,2,1726755358.29
8.22510099411,1.26586760711,103.790015526,2,5,2,1726755358.34
8.22474409547,1.26586763256,103.790015525,2,5,2,1726755358.39
8.22642680351,1.26586764359,103.790015521,2,5,2,1726755358.44
8.22519870661,1.26586764034,103.790015495,2,5,2,1726755358.51
8.22183224279,1.26586762523,103.790015474,2,5,2,1726755358.54
8.22059636097,1.26586761591,103.790015469,2,5,2,1726755358.6
8.21306373458,1.26586761545,103.790015456,2,5,2,1726755358.63
8.21291839983,1.26586761005,103.79001547,2,5,2,1726755358.85
8.21583321691,1.26586762461,103.790015486,2,5,2,1726755358.9
8.2180234408,1.26586764604,103.790015487,2,5,2,1726755358.94
8.22199061047,1.26586766059,103.790015498,2,5,2,1726755359.03
8.22224878334,1.26586764124,103.79001551,2,5,2,1726755359.05
8.22217448987,1.26586762166,103.790015499,2,5,2,1726755359.1
8.22079861443,1.26586761241,103.790015487,2,5,2,1726755359.14
8.21936742868,1.26586760659,103.79001548,2,5,2,1726755359.2
8.21902059857,1.26586760567,103.790015485,2,5,2,1726755359.24
8.25257504266,1.26586763108,103.790015445,2,5,2,1726755359.3
8.24990143254,1.26586764659,103.79001544,2,5,2,1726755359.35
8.24825697578,1.26586766506,103.790015457,2,5,2,1726755359.39
8.24813162349,1.26586767484,103.790015454,2,5,2,1726755359.45
8.25088827591,1.26586768039,103.790015463,2,5,2,1726755359.51
8.25263534766,1.26586768436,103.790015463,2,5,2,1726755359.54
8.25155960768,1.26586767815,103.790015472,2,5,2,1726755359.6
8.25076093618,1.26586766718,103.790015481,2,5,2,1726755359.65
8.24557959009,1.26586765914,103.790015475,2,5,2,1726755359.69
8.24381168,1.2658676669,103.790015472,2,5,2,1726755359.74
8.24324469734,1.26586767686,103.790015493,2,5,2,1726755359.78
8.24541646894,1.26586767142,103.790015508,2,5,2,1726755359.85
8.24688669574,1.26586768009,103.79001551,2,5,2,1726755359.89
8.24700811226,1.26586768444,103.790015532,2,5,2,1726755359.94
8.24214390106,1.2658676971,103.790015517,2,5,2,1726755360.02
8.24271924235,1.26586769984,103.790015522,2,5,2,1726755360.04
8.24498747289,1.26586770265,103.790015529,2,5,2,1726755360.09
8.24570028204,1.26586768716,103.790015535,2,5,2,1726755360.14
8.24416807573,1.2658676744,103.790015536,2,5,2,1726755360.21
8.24213656131,1.26586766974,103.790015542,2,5,2,1726755360.24
8.2460651705,1.26586766626,103.790015557,2,5,2,1726755360.29
8.24767876789,1.26586766469,103.790015558,2,5,2,1726755360.35
8.28389755264,1.26586767189,103.790015478,2,5,2,1726755360.4
8.28130815644,1.26586767949,103.790015497,2,5,2,1726755360.45
8.2810605783,1.26586767841,103.790015507,2,5,2,1726755360.51
8.28572260309,1.26586768284,103.790015518,2,5,2,1726755360.54
8.28692939039,1.26586767821,103.790015524,2,5,2,1726755360.59
8.28753626347,1.26586767546,103.790015516,2,5,2,1726755360.64
8.28563490696,1.26586766821,103.790015533,2,5,2,1726755360.7
8.28707356658,1.26586765053,103.790015542,2,5,2,1726755360.74
8.28740493115,1.26586764477,103.790015556,2,5,2,1726755360.8
8.28643458243,1.26586764452,103.790015565,2,5,2,1726755360.84
8.28937020898,1.26586765307,103.790015575,2,5,2,1726755360.89
8.29427781515,1.26586764977,103.790015579,2,5,2,1726755360.94
8.28870713804,1.26586766417,103.79001558,2,5,2,1726755361.02
8.28677954245,1.26586766332,103.790015568,2,5,2,1726755361.04
8.28733541351,1.26586766526,103.790015577,2,5,2,1726755361.09
8.28821043484,1.26586766717,103.790015574,2,5,2,1726755361.14
8.28809712362,1.26586765806,103.790015575,2,5,2,1726755361.19
8.28878490347,1.26586766189,103.79001558,2,5,2,1726755361.25
8.28711628821,1.2658676631,103.790015582,2,5,2,1726755361.3
8.272273954,1.26586758991,103.790015478,2,5,2,1726755361.35
8.27219586167,1.26586759212,103.79001548,2,5,2,1726755361.39
8.26971626841,1.26586761391,103.790015485,2,5,2,1726755361.44
8.26664854866,1.26586762165,103.790015484,2,5,2,1726755361.49
8.27337373234,1.26586762648,103.790015491,2,5,2,1726755361.54
8.26948083937,1.26586763286,103.790015482,2,5,2,1726755361.59
8.26958619524,1.26586762224,103.790015494,2,5,2,1726755361.65
8.26914172247,1.26586763754,103.790015497,2,5,2,1726755361.7
8.26882122084,1.26586761525,103.790015511,2,5,2,1726755361.75
8.26160463225,1.26586762167,103.790015486,2,5,2,1726755361.79
8.26576272119,1.26586762049,103.7900155,2,5,2,1726755361.84
8.26554257609,1.26586762101,103.790015514,2,5,2,1726755361.91
8.26836851798,1.26586762487,103.790015504,2,5,2,1726755361.94
8.27057669591,1.26586763781,103.790015503,2,5,2,1726755362.04
8.27086394373,1.26586763927,103.790015503,2,5,2,1726755362.05
8.2718361374,1.26586763259,103.79001551,2,5,2,1726755362.16
8.27238598466,1.26586763216,103.790015523,2,5,2,1726755362.16
8.27354812901,1.26586763905,103.790015509,2,5,2,1726755362.19
8.27318721917,1.26586763426,103.790015511,2,5,2,1726755362.25
8.30339806527,1.26586761184,103.790015462,2,5,2,1726755362.3
8.30587587599,1.26586760708,103.790015453,2,5,2,1726755362.34
8.29998497479,1.26586761836,103.790015461,2,5,2,1726755362.4
8.30498734768,1.26586761828,103.790015444,2,5,2,1726755362.44
8.30062130932,1.26586762511,103.790015438,2,5,2,1726755362.51
8.30121939536,1.26586762179,103.790015447,2,5,2,1726755362.55
8.30295690056,1.26586762678,103.790015444,2,5,2,1726755362.55
8.30293750204,1.26586762201,103.790015436,2,5,2,1726755362.55
8.30088097043,1.26586763059,103.790015426,2,5,2,1726755362.7
8.29928705562,1.26586763383,103.790015437,2,5,2,1726755362.74
8.29451855086,1.26586763952,103.790015419,2,5,2,1726755362.79
8.30155376531,1.26586763341,103.790015412,2,5,2,1726755362.85
8.30147863831,1.26586763843,103.790015405,2,5,2,1726755362.9
8.2987090284,1.26586764719,103.790015404,2,5,2,1726755362.93
8.30095200427,1.2658676547,103.790015409,2,5,2,1726755363.06
8.29947241303,1.26586766327,103.790015393,2,5,2,1726755363.1
8.30124392547,1.26586766751,103.790015389,2,5,2,1726755363.18
8.30357916653,1.26586766363,103.790015397,2,5,2,1726755363.2
8.30177738238,1.26586766319,103.790015402,2,5,2,1726755363.25
8.30198657885,1.26586766339,103.790015398,2,5,2,1726755363.3
8.31601765566,1.26586761164,103.790015329,2,5,2,1726755363.35
8.31302808691,1.26586762565,103.790015325,2,5,2,1726755363.39
8.31644610036,1.26586761761,103.790015324,2,5,2,1726755363.45
8.3161996454,1.26586762437,103.790015317,2,5,2,1726755363.49
8.31644948013,1.26586761387,103.79001532,2,5,2,1726755363.55
8.3133001728,1.26586763967,103.79001533,2,5,2,1726755363.59
8.31861545704,1.26586763292,103.79001533,2,5,2,1726755363.64
8.31776383333,1.26586763601,103.790015303,2,5,2,1726755363.69
8.32255358063,1.26586762458,103.790015297,2,5,2,1726755363.75
8.31937863026,1.26586763397,103.79001531,2,5,2,1726755363.8
8.31983061507,1.26586762858,103.790015305,2,5,2,1726755363.83
8.3238075776,1.26586763869,103.790015308,2,5,2,1726755363.89
8.31929961313,1.26586764481,103.790015296,2,5,2,1726755363.93
8.32413695753,1.26586766261,103.790015311,2,5,2,1726755364.03
8.323696509,1.26586766378,103.790015315,2,5,2,1726755364.05
8.32156016398,1.26586765428,103.790015318,2,5,2,1726755364.09
8.32349954825,1.26586765786,103.790015312,2,5,2,1726755364.15
8.32562486921,1.26586766582,103.79001531,2,5,2,1726755364.2
8.32364770304,1.26586765849,103.790015321,2,5,2,1726755364.25
8.32453389093,1.26586766481,103.790015307,2,5,2,1726755364.31
8.29826339893,1.26586765624,103.790015274,2,5,2,1726755364.34
8.30013113748,1.26586765145,103.790015276,2,5,2,1726755364.4
8.30076198932,1.26586765279,103.790015275,2,5,2,1726755364.44
8.30119617842,1.26586765251,103.79001528,2,5,2,1726755364.51
8.30098193511,1.26586766026,103.790015278,2,5,2,1726755364.55
8.29886007495,1.26586764559,103.790015276,2,5,2,1726755364.6
8.29961072374,1.26586765321,103.790015288,2,5,2,1726755364.64
8.29859139305,1.26586766326,103.790015284,2,5,2,1726755364.7
8.30086361524,1.26586765744,103.790015306,2,5,2,1726755364.75
8.29750448745,1.26586764724,103.790015296,2,5,2,1726755364.79
8.30261495709,1.2658676512,103.790015316,2,5,2,1726755364.84
8.30381526705,1.26586763597,103.790015322,2,5,2,1726755364.9
8.30045756884,1.26586764125,103.790015317,2,5,2,1726755364.95
8.30380319711,1.26586764501,103.790015316,2,5,2,1726755365.03
8.30379035324,1.26586764214,103.790015323,2,5,2,1726755365.04
8.3028074326,1.2658676358,103.790015319,2,5,2,1726755365.1
8.30529556237,1.26586764214,103.790015328,2,5,2,1726755365.15
8.30356531776,1.26586763678,103.790015336,2,5,2,1726755365.2
8.30256884918,1.26586764726,103.790015333,2,5,2,1726755365.24
8.26703430805,1.26586755865,103.790015371,2,5,2,1726755365.29
8.26706751436,1.2658675435,103.790015371,2,5,2,1726755365.34
8.2673925031,1.26586754285,103.790015365,2,5,2,1726755365.4
8.26680839714,1.26586754868,103.790015357,2,5,2,1726755365.44
8.26664331648,1.26586755096,103.790015366,2,5,2,1726755365.5
8.2668956276,1.2658675391,103.79001536,2,5,2,1726755365.54
8.27010447625,1.2658675372,103.79001536,2,5,2,1726755365.59
8.27547004446,1.26586754219,103.790015361,2,5,2,1726755365.65
8.273497466,1.26586754213,103.790015354,2,5,2,1726755365.69
8.27274372708,1.26586753517,103.790015363,2,5,2,1726755365.74
8.27306365222,1.26586752758,103.79001536,2,5,2,1726755365.79
8.27287808899,1.26586751875,103.790015351,2,5,2,1726755365.85
8.27657715604,1.26586751515,103.790015348,2,5,2,1726755365.89
8.27557459846,1.26586751448,103.790015359,2,5,2,1726755365.94
8.27878542617,1.26586751045,103.790015362,2,5,2,1726755366.02
8.28199733794,1.26586751324,103.790015352,2,5,2,1726755366.04
8.27851902507,1.26586751313,103.790015355,2,5,2,1726755366.09
8.2798236208,1.26586751075,103.790015348,2,5,2,1726755366.14
8.28048826847,1.26586751695,103.790015347,2,5,2,1726755366.2
8.28007609211,1.26586750817,103.790015346,2,5,2,1726755366.25
8.27944186982,1.26586751241,103.790015324,2,5,2,1726755366.29
8.236366258,1.26586746304,103.790015391,2,5,2,1726755366.35
8.23513062485,1.26586747099,103.790015382,2,5,2,1726755366.39
8.2400010759,1.26586745841,103.790015363,2,5,2,1726755366.44
8.23560273461,1.26586745314,103.790015356,2,5,2,1726755366.64
8.23474915419,1.26586745876,103.790015366,2,5,2,1726755366.69
8.23709493037,1.26586745404,103.790015378,2,5,2,1726755366.74
8.23741340823,1.26586745046,103.790015371,2,5,2,1726755366.8
8.23847553693,1.26586745156,103.790015363,2,5,2,1726755366.85
8.23224601708,1.26586745041,103.790015364,2,5,2,1726755366.9
8.23454864044,1.26586743831,103.790015366,2,5,2,1726755366.94
8.23257723823,1.26586743718,103.79001536,2,5,2,1726755367.03
8.23248357978,1.26586744076,103.790015364,2,5,2,1726755367.04
8.23187870253,1.26586743078,103.79001536,2,5,2,1726755367.1
8.23336921912,1.26586742633,103.790015365,2,5,2,1726755367.14
8.23166231345,1.26586742348,103.790015369,2,5,2,1726755367.19
8.23406316061,1.26586742813,103.790015366,2,5,2,1726755367.24
8.23074083868,1.26586742877,103.790015365,2,5,2,1726755367.3
8.18860922568,1.26586711003,103.790015459,2,5,2,1726755367.34
8.19304954354,1.26586711561,103.790015457,2,5,2,1726755367.4
8.19526118226,1.26586711463,103.790015459,2,5,2,1726755367.44
8.19180793408,1.2658671226,103.790015465,2,5,2,1726755367.5
8.19437560067,1.26586711151,103.790015464,2,5,2,1726755367.56
8.19496556837,1.2658671193,103.79001546,2,5,2,1726755367.59
8.19416404329,1.26586711342,103.790015463,2,5,2,1726755367.65
8.19296755921,1.26586711853,103.790015457,2,5,2,1726755367.7
8.19368552975,1.26586711977,103.790015469,2,5,2,1726755367.74
8.1947537791,1.26586711988,103.790015466,2,5,2,1726755367.79
8.19355157297,1.26586710896,103.790015464,2,5,2,1726755367.84
8.19509614911,1.26586710089,103.790015456,2,5,2,1726755367.9
8.19431492686,1.26586710599,103.790015458,2,5,2,1726755367.94
8.19647498894,1.26586710366,103.790015452,2,5,2,1726755368.02
8.19435406756,1.2658671041,103.790015452,2,5,2,1726755368.04
8.1932867635,1.26586708794,103.790015461,2,5,2,1726755368.1
8.19326344319,1.26586709414,103.790015445,2,5,2,1726755368.14
8.1946425233,1.2658670928,103.790015449,2,5,2,1726755368.19
8.19358417299,1.26586708256,103.79001546,2,5,2,1726755368.25
8.19311148115,1.26586706366,103.790015448,2,5,2,1726755368.3
8.19782754686,1.26586707753,103.790015441,2,5,2,1726755368.34
8.1943267677,1.26586707012,103.790015433,2,5,2,1726755368.4
8.14745459799,1.26586705704,103.790015245,2,5,2,1726755368.44
8.14807859529,1.26586705122,103.790015241,2,5,2,1726755368.5
8.15179771185,1.26586704598,103.790015221,2,5,2,1726755368.55
8.1482708957,1.26586703926,103.790015216,2,5,2,1726755368.6
8.14923442435,1.26586703879,103.790015224,2,5,2,1726755368.63
8.15187651198,1.26586703084,103.790015208,2,5,2,1726755368.69
8.1494495254,1.26586701257,103.790015196,2,5,2,1726755368.74
8.15100498218,1.26586699523,103.7900152,2,5,2,1726755368.81
8.1501070438,1.26586697696,103.79001519,2,5,2,1726755368.84
8.15338134859,1.26586696136,103.790015175,2,5,2,1726755368.9
8.14890904631,1.2658669523,103.790015168,2,5,2,1726755368.94
8.14904460125,1.26586693951,103.790015151,2,5,2,1726755369.05
8.15205668844,1.2658669037,103.790015151,2,5,2,1726755369.05
8.15237774979,1.26586687017,103.790015144,2,5,2,1726755369.1
8.15403082594,1.26586684331,103.790015136,2,5,2,1726755369.15
8.15488759056,1.26586680716,103.790015107,2,5,2,1726755369.2
8.15624820441,1.26586676879,103.790015097,2,5,2,1726755369.24
8.16919418797,1.26586685819,103.790014855,2,5,2,1726755369.29
8.16976298578,1.26586681162,103.790014844,2,5,2,1726755369.35
8.17123894487,1.26586676183,103.790014815,2,5,2,1726755369.39
8.17019516416,1.26586670554,103.790014808,2,5,2,1726755369.44
8.17100112978,1.26586665393,103.790014781,2,5,2,1726755369.49
8.17287613079,1.26586659603,103.790014749,2,5,2,1726755369.54
8.17511056643,1.2658665376,103.790014717,2,5,2,1726755369.59
8.1715321932,1.26586647132,103.790014689,2,5,2,1726755369.65
8.18347720802,1.26586641515,103.790014666,2,5,2,1726755369.72
8.18357830681,1.26586635069,103.790014635,2,5,2,1726755369.74
8.18960910384,1.2658662864,103.790014581,2,5,2,1726755369.79
8.19375712704,1.26586622602,103.790014552,2,5,2,1726755369.85
8.20056305733,1.26586616127,103.790014521,2,5,2,1726755369.89
8.20458298642,1.26586608591,103.790014476,2,5,2,1726755369.94
8.18283213302,1.26586596687,103.790014385,2,5,2,1726755370.03
8.1796504315,1.26586589014,103.790014339,2,5,2,1726755370.04
8.18259154074,1.26586578079,103.790014276,2,5,2,1726755370.08
8.17846555542,1.26586565382,103.79001418,2,5,2,1726755370.14
8.17245366983,1.2658654907,103.790014101,2,5,2,1726755370.23
8.15847357921,1.26586533677,103.790014006,2,5,2,1726755370.25
8.09444687143,1.26586519263,103.790013846,2,5,2,1726755370.29
8.08790523466,1.26586511989,103.790013819,2,5,2,1726755370.34
8.08893072698,1.26586522408,103.790013895,2,5,2,1726755370.36
8.09838113189,1.26586536838,103.790013957,2,5,2,1726755370.36
8.11289733183,1.26586546911,103.790014017,2,5,2,1726755370.58
8.12427470088,1.26586552441,103.790014044,2,5,2,1726755370.58
8.1319858823,1.26586555267,103.790014065,2,5,2,1726755370.63
8.13897080068,1.26586554296,103.790014057,2,5,2,1726755370.69
8.14277349319,1.26586553582,103.790014031,2,5,2,1726755370.73
8.14184844214,1.26586550628,103.790013987,2,5,2,1726755370.79
8.1354705086,1.26586545012,103.790013956,2,5,2,1726755370.84
8.12706147321,1.26586536146,103.790013912,2,5,2,1726755370.89
8.1199595565,1.26586531862,103.790013901,2,5,2,1726755370.94
8.11224329565,1.26586529899,103.790013914,2,5,2,1726755371.02
8.11415539682,1.26586531259,103.790013929,2,5,2,1726755371.04
8.11616887152,1.26586536024,103.790013928,2,5,2,1726755371.09
8.12118664756,1.26586541833,103.790013929,2,5,2,1726755371.14
8.12673896831,1.26586544871,103.790013934,2,5,2,1726755371.2
8.04442135524,1.26586535718,103.790013929,2,5,2,1726755371.24
8.04486860521,1.26586536621,103.790013937,2,5,2,1726755371.3
8.04782584589,1.26586538364,103.79001394,2,5,2,1726755371.34
8.04178367462,1.26586537748,103.790013942,2,5,2,1726755371.39
8.03963464312,1.26586533895,103.790013921,2,5,2,1726755371.45
8.03651924152,1.26586530129,103.790013883,2,5,2,1726755371.51
8.03137734346,1.26586528711,103.790013872,2,5,2,1726755371.55
8.0308328867,1.26586527981,103.790013888,2,5,2,1726755371.59
8.02877750434,1.26586528492,103.790013885,2,5,2,1726755371.64
8.03671901207,1.26586532681,103.790013904,2,5,2,1726755371.69
8.04065782204,1.26586534512,103.790013917,2,5,2,1726755371.74
8.03888783325,1.26586535214,103.790013912,2,5,2,1726755371.79
8.03839221317,1.26586536281,103.790013894,2,5,2,1726755371.85
8.04557359591,1.2658653813,103.790013904,2,5,2,1726755371.91
8.04002699815,1.26586538552,103.790013904,2,5,2,1726755371.95
8.03769584745,1.26586535223,103.790013924,2,5,2,1726755372.07
8.03378291056,1.26586533771,103.790013926,2,5,2,1726755372.09
8.03835339379,1.26586535711,103.790013935,2,5,2,1726755372.14
8.04078197945,1.26586537991,103.790013927,2,5,2,1726755372.2
8.04275641404,1.26586539228,103.790013945,2,5,2,1726755372.24
8.0042940909,1.26586531543,103.790013863,2,5,2,1726755372.29
8.00581394415,1.26586531985,103.790013877,2,5,2,1726755372.33
8.0090803504,1.26586532219,103.790013912,2,5,2,1726755372.39
8.01488630753,1.26586534185,103.790013926,2,5,2,1726755372.44
8.01502879802,1.26586534506,103.790013908,2,5,2,1726755372.51
8.00290151127,1.26586532907,103.790013886,2,5,2,1726755372.54
7.99883682188,1.26586531079,103.790013876,2,5,2,1726755372.59
8.00338707119,1.26586530964,103.790013871,2,5,2,1726755372.64
8.00376401003,1.26586529886,103.790013891,2,5,2,1726755372.69
8.00783659052,1.26586531134,103.790013918,2,5,2,1726755372.75
8.002053326,1.26586530406,103.790013885,2,5,2,1726755372.79
8.00942236092,1.26586531079,103.790013923,2,5,2,1726755372.84
8.01166770887,1.26586532549,103.790013916,2,5,2,1726755372.9
8.00760073774,1.26586533716,103.790013927,2,5,2,1726755372.94
8.01351281442,1.26586533469,103.790013946,2,5,2,1726755373.02
8.01301581692,1.26586532904,103.790013956,2,5,2,1726755373.04
8.01425361261,1.26586531523,103.790013968,2,5,2,1726755373.09
8.01467209589,1.26586530515,103.790013965,2,5,2,1726755373.14
8.01083953027,1.26586529426,103.790013974,2,5,2,1726755373.21
8.01266369037,1.26586529529,103.790013973,2,5,2,1726755373.24
8.10059609357,1.26586557884,103.790013986,2,5,2,1726755373.29
8.10232922435,1.26586558547,103.790014002,2,5,2,1726755373.34
8.1091051586,1.26586559394,103.790014007,2,5,2,1726755373.39
8.10753048584,1.26586559631,103.790014017,2,5,2,1726755373.44
8.10928067379,1.2658656028,103.790014012,2,5,2,1726755373.5
8.1110937763,1.26586561946,103.790014023,2,5,2,1726755373.54
8.10996995214,1.26586560914,103.790014026,2,5,2,1726755373.6
8.11208332796,1.2658656067,103.790014037,2,5,2,1726755373.65
8.12156490143,1.2658656165,103.790014041,2,5,2,1726755373.69
8.11568709835,1.26586560648,103.790014052,2,5,2,1726755373.74
8.11647880916,1.26586562034,103.790014057,2,5,2,1726755373.79
8.12317391206,1.26586560345,103.790014076,2,5,2,1726755373.85
8.11785982642,1.26586561467,103.790014058,2,5,2,1726755373.89
8.11889223196,1.26586560744,103.79001406,2,5,2,1726755373.93
8.12473605759,1.26586561766,103.790014087,2,5,2,1726755374.05
8.1241379492,1.26586561392,103.790014094,2,5,2,1726755374.09
8.12075006589,1.26586560307,103.790014086,2,5,2,1726755374.15
8.11971057486,1.26586560842,103.790014084,2,5,2,1726755374.21
8.1304775225,1.26586556442,103.790013994,2,5,2,1726755374.39
8.13786555734,1.26586557768,103.790014013,2,5,2,1726755374.4
8.13464434538,1.26586558154,103.790014001,2,5,2,1726755374.44
8.13567240071,1.26586560842,103.790014009,2,5,2,1726755374.49
8.14078061841,1.26586560492,103.790014002,2,5,2,1726755374.54
8.13279622793,1.26586560987,103.790013996,2,5,2,1726755374.6
8.13638612535,1.26586560161,103.790013999,2,5,2,1726755374.65
8.1362744458,1.26586559917,103.790014,2,5,2,1726755374.71
8.13511576597,1.26586558912,103.790014012,2,5,2,1726755374.74
8.13652078435,1.26586558575,103.790014006,2,5,2,1726755374.79
8.13923681807,1.26586559287,103.790014007,2,5,2,1726755374.84
8.13863062207,1.26586558776,103.790014012,2,5,2,1726755374.89
8.13778225239,1.26586559559,103.790014023,2,5,2,1726755374.94
8.14145643357,1.26586560805,103.790014015,2,5,2,1726755375.04
8.14199001063,1.2658655928,103.790014019,2,5,2,1726755375.06
8.14354905859,1.2658655868,103.790014025,2,5,2,1726755375.1
8.14321540669,1.26586557725,103.79001404,2,5,2,1726755375.14
8.14349661116,1.26586558551,103.790014045,2,5,2,1726755375.21
8.1460585529,1.26586557753,103.790014046,2,5,2,1726755375.25
